review_id,hashed_steamid,review,date_created,matched_version,window_type,version_intensity,intensity_group,voted_up,playtime_forever,word_count,review_preprocessed,embedding_dim_0,embedding_dim_1,embedding_dim_2,embedding_dim_3,embedding_dim_4,embedding_dim_5,embedding_dim_6,embedding_dim_7,embedding_dim_8,embedding_dim_9,embedding_dim_10,embedding_dim_11,embedding_dim_12,embedding_dim_13,embedding_dim_14,embedding_dim_15,embedding_dim_16,embedding_dim_17,embedding_dim_18,embedding_dim_19,embedding_dim_20,embedding_dim_21,embedding_dim_22,embedding_dim_23,embedding_dim_24,embedding_dim_25,embedding_dim_26,embedding_dim_27,embedding_dim_28,embedding_dim_29,embedding_dim_30,embedding_dim_31,embedding_dim_32,embedding_dim_33,embedding_dim_34,embedding_dim_35,embedding_dim_36,embedding_dim_37,embedding_dim_38,embedding_dim_39,embedding_dim_40,embedding_dim_41,embedding_dim_42,embedding_dim_43,embedding_dim_44,embedding_dim_45,embedding_dim_46,embedding_dim_47,embedding_dim_48,embedding_dim_49,embedding_dim_50,embedding_dim_51,embedding_dim_52,embedding_dim_53,embedding_dim_54,embedding_dim_55,embedding_dim_56,embedding_dim_57,embedding_dim_58,embedding_dim_59,embedding_dim_60,embedding_dim_61,embedding_dim_62,embedding_dim_63,embedding_dim_64,embedding_dim_65,embedding_dim_66,embedding_dim_67,embedding_dim_68,embedding_dim_69,embedding_dim_70,embedding_dim_71,embedding_dim_72,embedding_dim_73,embedding_dim_74,embedding_dim_75,embedding_dim_76,embedding_dim_77,embedding_dim_78,embedding_dim_79,embedding_dim_80,embedding_dim_81,embedding_dim_82,embedding_dim_83,embedding_dim_84,embedding_dim_85,embedding_dim_86,embedding_dim_87,embedding_dim_88,embedding_dim_89,embedding_dim_90,embedding_dim_91,embedding_dim_92,embedding_dim_93,embedding_dim_94,embedding_dim_95,embedding_dim_96,embedding_dim_97,embedding_dim_98,embedding_dim_99,embedding_dim_100,embedding_dim_101,embedding_dim_102,embedding_dim_103,embedding_dim_104,embedding_dim_105,embedding_dim_106,embedding_dim_107,embedding_dim_108,embedding_dim_109,embedding_dim_110,embedding_dim_111,embedding_dim_112,embedding_dim_113,embedding_dim_114,embedding_dim_115,embedding_dim_116,embedding_dim_117,embedding_dim_118,embedding_dim_119,embedding_dim_120,embedding_dim_121,embedding_dim_122,embedding_dim_123,embedding_dim_124,embedding_dim_125,embedding_dim_126,embedding_dim_127,embedding_dim_128,embedding_dim_129,embedding_dim_130,embedding_dim_131,embedding_dim_132,embedding_dim_133,embedding_dim_134,embedding_dim_135,embedding_dim_136,embedding_dim_137,embedding_dim_138,embedding_dim_139,embedding_dim_140,embedding_dim_141,embedding_dim_142,embedding_dim_143,embedding_dim_144,embedding_dim_145,embedding_dim_146,embedding_dim_147,embedding_dim_148,embedding_dim_149,embedding_dim_150,embedding_dim_151,embedding_dim_152,embedding_dim_153,embedding_dim_154,embedding_dim_155,embedding_dim_156,embedding_dim_157,embedding_dim_158,embedding_dim_159,embedding_dim_160,embedding_dim_161,embedding_dim_162,embedding_dim_163,embedding_dim_164,embedding_dim_165,embedding_dim_166,embedding_dim_167,embedding_dim_168,embedding_dim_169,embedding_dim_170,embedding_dim_171,embedding_dim_172,embedding_dim_173,embedding_dim_174,embedding_dim_175,embedding_dim_176,embedding_dim_177,embedding_dim_178,embedding_dim_179,embedding_dim_180,embedding_dim_181,embedding_dim_182,embedding_dim_183,embedding_dim_184,embedding_dim_185,embedding_dim_186,embedding_dim_187,embedding_dim_188,embedding_dim_189,embedding_dim_190,embedding_dim_191,embedding_dim_192,embedding_dim_193,embedding_dim_194,embedding_dim_195,embedding_dim_196,embedding_dim_197,embedding_dim_198,embedding_dim_199,embedding_dim_200,embedding_dim_201,embedding_dim_202,embedding_dim_203,embedding_dim_204,embedding_dim_205,embedding_dim_206,embedding_dim_207,embedding_dim_208,embedding_dim_209,embedding_dim_210,embedding_dim_211,embedding_dim_212,embedding_dim_213,embedding_dim_214,embedding_dim_215,embedding_dim_216,embedding_dim_217,embedding_dim_218,embedding_dim_219,embedding_dim_220,embedding_dim_221,embedding_dim_222,embedding_dim_223,embedding_dim_224,embedding_dim_225,embedding_dim_226,embedding_dim_227,embedding_dim_228,embedding_dim_229,embedding_dim_230,embedding_dim_231,embedding_dim_232,embedding_dim_233,embedding_dim_234,embedding_dim_235,embedding_dim_236,embedding_dim_237,embedding_dim_238,embedding_dim_239,embedding_dim_240,embedding_dim_241,embedding_dim_242,embedding_dim_243,embedding_dim_244,embedding_dim_245,embedding_dim_246,embedding_dim_247,embedding_dim_248,embedding_dim_249,embedding_dim_250,embedding_dim_251,embedding_dim_252,embedding_dim_253,embedding_dim_254,embedding_dim_255,embedding_dim_256,embedding_dim_257,embedding_dim_258,embedding_dim_259,embedding_dim_260,embedding_dim_261,embedding_dim_262,embedding_dim_263,embedding_dim_264,embedding_dim_265,embedding_dim_266,embedding_dim_267,embedding_dim_268,embedding_dim_269,embedding_dim_270,embedding_dim_271,embedding_dim_272,embedding_dim_273,embedding_dim_274,embedding_dim_275,embedding_dim_276,embedding_dim_277,embedding_dim_278,embedding_dim_279,embedding_dim_280,embedding_dim_281,embedding_dim_282,embedding_dim_283,embedding_dim_284,embedding_dim_285,embedding_dim_286,embedding_dim_287,embedding_dim_288,embedding_dim_289,embedding_dim_290,embedding_dim_291,embedding_dim_292,embedding_dim_293,embedding_dim_294,embedding_dim_295,embedding_dim_296,embedding_dim_297,embedding_dim_298,embedding_dim_299,embedding_dim_300,embedding_dim_301,embedding_dim_302,embedding_dim_303,embedding_dim_304,embedding_dim_305,embedding_dim_306,embedding_dim_307,embedding_dim_308,embedding_dim_309,embedding_dim_310,embedding_dim_311,embedding_dim_312,embedding_dim_313,embedding_dim_314,embedding_dim_315,embedding_dim_316,embedding_dim_317,embedding_dim_318,embedding_dim_319,embedding_dim_320,embedding_dim_321,embedding_dim_322,embedding_dim_323,embedding_dim_324,embedding_dim_325,embedding_dim_326,embedding_dim_327,embedding_dim_328,embedding_dim_329,embedding_dim_330,embedding_dim_331,embedding_dim_332,embedding_dim_333,embedding_dim_334,embedding_dim_335,embedding_dim_336,embedding_dim_337,embedding_dim_338,embedding_dim_339,embedding_dim_340,embedding_dim_341,embedding_dim_342,embedding_dim_343,embedding_dim_344,embedding_dim_345,embedding_dim_346,embedding_dim_347,embedding_dim_348,embedding_dim_349,embedding_dim_350,embedding_dim_351,embedding_dim_352,embedding_dim_353,embedding_dim_354,embedding_dim_355,embedding_dim_356,embedding_dim_357,embedding_dim_358,embedding_dim_359,embedding_dim_360,embedding_dim_361,embedding_dim_362,embedding_dim_363,embedding_dim_364,embedding_dim_365,embedding_dim_366,embedding_dim_367,embedding_dim_368,embedding_dim_369,embedding_dim_370,embedding_dim_371,embedding_dim_372,embedding_dim_373,embedding_dim_374,embedding_dim_375,embedding_dim_376,embedding_dim_377,embedding_dim_378,embedding_dim_379,embedding_dim_380,embedding_dim_381,embedding_dim_382,embedding_dim_383
213533613,4825312166100787992,"This game scratches all the itches, ready for new stories tho",2025-12-17 23:48:02,V54,post_window,0.0,Low,True,58723,11,scratches itches ready new stories tho,0.010556514,-0.0774123,0.0917703,0.012937343,0.058700517,-0.01267812,0.052760165,0.029814733,-0.047095507,0.05846248,-0.015426791,0.010664495,-0.06051027,0.11781618,-0.052266568,-0.08292777,0.064077474,-0.058436826,0.0068409285,-0.058371034,-0.11613813,0.034546714,0.013160022,-0.06796733,-0.0388615,0.007708099,8.025821e-05,-0.05063266,0.016083328,-0.053181402,-0.07457386,-0.0037640831,0.06800969,8.258747e-05,0.06770825,0.021602023,0.009656301,0.029227687,0.026566653,-0.021439957,-0.03812628,-0.008756468,-0.035918746,-0.031172594,0.057856783,-0.000101413134,0.074506275,-0.004225967,0.08568557,-0.02867645,0.0116654895,0.021416726,0.05058899,-0.17384817,0.04373319,0.0023936757,0.02105829,0.009890924,-0.034504563,-0.06293603,-0.025795301,-0.035157837,-0.008211421,0.007836337,0.11656854,-0.03570872,0.0105029205,0.02497125,0.024885094,0.092602886,-0.05436379,0.025192492,-0.010513148,0.09051199,0.013717187,0.041146293,-0.008852016,-0.07463311,-0.032347813,0.012912928,-0.13233612,-0.0301925,0.025281642,0.007205545,-0.044949614,0.015760085,0.01564868,0.022669263,0.04441012,0.0056910813,0.07091853,-0.050494645,-0.04930651,0.10760949,-0.05301498,0.04099164,-0.022755118,0.007539647,-0.07631662,0.05647159,-0.035762988,-0.014837535,-0.005093906,0.08381021,0.04263692,0.017241085,0.026383998,-0.03272982,-0.082555406,0.004263365,0.011346556,0.014302137,0.008930831,0.04053659,-0.012307201,-0.020232508,-0.006940202,-0.026616236,0.029775787,-0.008713285,0.1033507,-0.019716244,-0.025095174,0.042451367,-0.09980388,-0.112358905,0.049820445,-2.7833973e-34,0.0715019,0.09315183,-0.040866893,-0.019677596,0.059232593,0.011263786,0.03177878,0.07447224,-0.043004222,0.045865443,0.041451618,0.025422271,-0.02921608,-0.069170885,-0.02547665,0.021714378,-0.080554835,-0.049476195,-0.031761426,0.006876985,0.026129587,-0.07056554,-0.055932265,0.114852615,-0.027825084,0.14054835,0.042627547,-0.04428963,-0.006906673,0.027384441,-0.028644867,-0.0019163426,0.0076036183,-0.026631396,-0.033705074,0.09534333,0.07694724,-0.040217426,0.014662645,-0.028424088,-0.008092817,-0.016722232,-0.029762564,-0.04287963,0.018727321,-0.0008515423,-0.01889077,0.031844236,-0.15266106,-0.0014409719,0.021985896,0.037508417,0.041792378,-0.03344096,-0.08582079,0.075377606,0.0649102,-0.108439915,0.09438985,0.07793928,0.10850372,0.011161162,0.03773549,0.0484186,0.026757097,0.015320913,0.0603597,-0.0019322924,-0.028132008,-0.081757136,-0.034493133,-0.0017824307,0.0041345237,-0.0057505565,-0.039292023,-0.0077779456,-0.003165571,-0.044955317,-0.11695667,-0.060264774,0.13996767,-0.019096486,-0.01959919,-0.046328142,-0.033580042,0.0006697916,0.014527301,-0.020662827,0.019977935,0.07261725,-0.018521776,-0.0142433895,0.024717666,-0.045186818,0.076893106,-6.455099e-34,0.021994162,-0.0977188,-0.022417989,0.06023446,-0.027107095,-0.065942094,-0.0016114587,0.09370514,0.0069685024,-0.02043078,-0.0031291363,-0.03990841,-0.034279536,0.055223152,0.008538534,0.043832805,0.0647036,0.025854725,-0.0018050466,0.0026815077,0.04033509,-0.01750273,-0.042850237,0.075465016,-0.03618865,0.047182534,0.018777488,-0.02184991,-0.109094545,-0.014675051,0.045086533,-0.019102352,-0.056382842,-0.029362043,-0.008349651,0.0025029483,-0.0022231045,-0.041841574,-0.01639572,-0.008365141,0.11672475,-0.07209035,0.015043317,0.054709136,0.00062211783,-0.017059555,-0.039771553,0.05611259,0.0631835,0.048369076,0.008692888,-0.013911357,0.038543053,-0.011891371,0.058064256,0.06084859,0.05105254,-0.06837257,-0.004948153,0.040647317,0.032809183,0.059539553,-0.060021557,-0.015515842,0.011198766,-0.12285681,-0.028953806,-0.013608709,-8.941569e-05,-0.04354671,-0.021601439,-0.001330686,-0.036937132,-0.11883344,-0.030173605,0.046522,-0.046471316,-0.049450655,-0.015786279,-0.008280038,-0.04684802,-0.04356096,0.08000551,0.09561325,0.0980501,0.025207913,-0.023811534,0.03288852,-0.043958496,-0.059026744,-0.031767175,0.042964887,0.06457948,0.073973656,-0.060825493,-1.7979534e-08,-0.021745866,-0.028393352,0.010716899,-0.020765875,-0.007320006,-0.021494476,0.03808426,0.0011118563,0.019379085,-0.031458795,-0.034343146,-0.08957402,-0.02108923,0.10473153,0.08317738,0.016410772,0.04039784,0.0012434692,-0.092542045,-0.04910409,-0.0018528439,0.024199931,0.0858645,-0.06776181,-0.009676397,-0.013394294,-0.03311165,-0.06388668,0.01772459,0.012480954,-0.009991789,-0.02449981,0.03487341,-0.020877713,0.06580922,0.012730985,0.052285776,-0.0035930153,0.07356054,-0.11196715,-0.0051499777,-0.054546747,0.033154216,0.018924529,-0.09918495,-0.038477093,0.0064257444,-0.029014882,0.022303851,-0.0458222,-0.0094008325,0.029313957,-0.0018429457,0.043619774,0.049608387,0.03189823,0.03954555,0.024218995,0.07873864,-0.008550976,0.018000303,-0.10782598,-0.018185263,0.08666279
213533526,-1559429520838513670,Ts game is peak etc. you can uhhhhhhhhhhhhhhhhhh kill goblins n shi,2025-12-17 23:46:05,V54,post_window,0.0,Low,True,28376,12,peak etc uhhhhhhhhhhhhhhhhhh kill goblins shi,-0.038122147,-0.017321825,-0.035271425,0.0015212276,-0.05706064,-0.079330325,0.010557346,0.025204467,-0.055575415,-0.077240504,0.03969102,-0.0863169,-0.018927705,0.07039543,0.058044165,0.036023475,0.012453247,0.12755208,-0.0040647867,-0.08964123,0.028731074,-0.021480583,0.036267042,0.018743765,0.011595599,-0.038347453,-0.053112768,-0.0247906,-0.013789191,-0.058361042,0.0051742797,0.001024059,0.007760768,0.014045976,-0.065959536,0.11417658,-0.039849818,-0.02122837,0.01839312,-0.0035270085,-0.044108514,-0.026625505,0.07299082,-0.109930344,-0.02678387,0.0019144018,-0.10820658,0.014524473,0.03472434,-0.123895876,0.02338922,-0.039783668,-0.014564001,0.049434282,0.029106434,0.0077556893,-0.014673944,-0.075517684,0.06357967,-0.0058010393,-0.07311986,0.085647345,-0.018829374,0.0058295913,0.019480055,-0.00563954,0.018197794,-0.016607322,-0.01086479,0.08026476,-0.023334457,-0.011636705,0.0060759527,-0.005692515,-0.006048484,0.0013215356,-0.015949132,-0.10578323,-0.019905744,-0.040783368,-0.037500598,0.0010019545,0.046724487,0.0070520528,0.029338606,0.07132114,0.0026888438,0.018303297,-0.043161485,-0.01107469,0.08736234,-0.006435119,-0.057640612,0.0620381,0.016019912,0.07313655,0.018119166,0.02071845,-0.021860903,0.05931774,-0.0012828043,-0.043282542,-0.057090495,-0.036682352,0.026711006,-0.04876701,0.030792555,0.08593357,-0.005278053,0.0030470092,0.013451896,-0.06700502,-0.014299273,-0.097026065,0.06562227,0.024998019,-0.028693952,0.03690497,-0.06364828,0.072720155,0.07088068,0.006445329,-0.03833714,0.08581921,-0.0066334857,0.07727253,-0.00367761,-6.891535e-33,0.07098142,0.030347694,-0.019276388,-0.077902794,0.040584896,-0.019625515,-0.06231871,-0.031352233,0.027043184,0.04349245,-0.03460348,0.022600692,-0.09074545,-0.035582867,0.0833625,-0.096810654,0.021740302,0.047703717,-0.059368085,-0.0312721,-0.0126866475,-0.015322149,-0.04116073,0.020973949,0.040445067,0.016763905,-0.03699005,-0.055516914,-0.025264751,0.040395968,-0.022557633,-0.0063404255,-0.069907986,0.01985189,-0.031561058,0.06968913,-0.0135595435,-0.03389111,-0.039549112,-0.016721006,0.038295455,0.065484166,-0.030202998,-0.027243717,0.024300449,-0.012096883,-0.023559293,0.025094816,-0.07335505,0.023466138,0.044593994,0.032767065,0.01567344,-0.058238678,-0.033011835,-0.03744155,0.08452315,-0.0868288,-0.007823526,0.13729787,0.031864654,-0.005223656,-0.0049229367,-0.020185431,-0.07022855,-0.07484483,0.019063698,0.047664262,-0.037254732,0.06027404,-0.025546204,-0.03371473,0.0006270222,-0.039268702,-0.06556511,-0.049401242,0.05545712,0.015236356,-0.011314548,-0.008237136,0.0024795472,0.0027550496,-0.048687134,-0.047780056,0.014474511,0.026505848,-0.008457448,-0.07470891,-0.009298565,-0.01873312,-0.16936252,-0.019554112,0.08000926,-0.013588063,-0.05575293,3.3596165e-33,0.022119258,0.03351685,-0.054186605,0.051848345,-0.05905935,0.057970595,-0.022675948,0.051869687,0.01747515,0.02899357,-0.023054583,0.034143016,0.008286211,-0.026800765,0.08627859,-0.087685145,0.043372486,0.041868508,0.00048613246,0.08602034,-0.010107241,0.0123323845,-0.060503073,0.034250893,0.090026736,0.039908234,-0.094698295,-0.016158046,0.057621624,-0.043114863,0.096952766,-0.07849244,-0.068139344,0.0008546876,-0.005367364,0.016855488,0.012958209,0.014536909,-0.022282163,-0.013296298,0.10590825,0.0015974063,0.0031021622,0.10824996,-0.008253118,0.048845176,0.08562799,0.03930098,-0.021948451,-0.058744915,-0.03751098,-0.07593996,0.021637972,0.037132874,-0.06245362,0.011368291,0.010004831,-0.028397864,-0.08573815,-0.0319979,-0.0249525,-0.0076783784,-0.014336021,0.11377694,-0.08989299,-0.03994191,-0.03600925,-0.052078184,-0.030991627,-0.054977562,-0.02900712,0.07356304,-0.099702336,-0.06977866,-0.1483405,-0.028426243,-0.016338466,-0.026792731,-0.014974959,-0.06683312,-0.01820237,0.015111002,-0.06814574,-0.00045085215,-0.008777419,0.0018291984,0.032203365,0.053746257,0.08049733,-0.051268276,0.011346461,-0.03354824,0.036554243,-0.0073235095,-0.07536285,-2.00173e-08,-0.06434065,0.09019923,0.023285976,0.014502035,0.06916822,0.07714482,0.011493139,0.00010999137,-0.025719827,0.028858254,0.09923887,-0.0058572697,-0.0052965125,0.028771576,0.08103272,0.030920653,0.04022322,0.0158779,0.005661806,0.016817503,-0.073740914,-0.008078727,0.051488183,-0.029371329,-0.09032678,0.036469307,0.032621507,0.05221979,0.051383905,0.1426542,-0.009136425,-0.03765245,-0.060205176,0.03701563,0.1220344,0.068323046,-0.095086485,0.045871545,0.014967086,0.04343122,-0.025242046,0.021490932,0.057210468,0.06915095,-0.034213647,-0.0069726445,-0.010695135,-0.049444422,0.05034414,0.0061370456,0.031968683,-0.012173643,0.030461937,0.010145631,0.053112432,0.041506305,0.04141359,-0.058098935,-0.060823403,0.0069002155,0.17919,-0.06854233,-0.039863102,0.08022264
213533340,1360264894249934833,"One of the best games ever made. Don't listen to these braindead people complain about how they use Ai. It was not used in the final product of the game, it was to streamline processes for their artists. Which the artists used to compile references instead of having to spend time finding a bunch for themselves. Amazing game, and an amazing company whos done so much for the community.",2025-12-17 23:41:44,V54,post_window,0.0,Low,True,2149,69,one best ever made n't listen braindead people complain use used final product streamline processes artists artists used compile references instead spend time finding bunch amazing amazing company whos done much community,-0.07446697,-0.08043039,-0.062392738,-0.1157186,0.0138588725,0.018976033,0.12632374,0.015601848,-0.015491417,-0.023356726,-0.059610784,0.019181592,0.021620702,-0.05409178,-0.03568656,0.060232215,0.041216817,-0.015033454,0.044966634,-0.13675837,-0.04784277,0.017212939,-0.018001918,0.052858334,-0.037521373,0.06820168,-0.075911745,-0.016656809,0.09646936,-0.07561444,-0.010178436,0.12896332,0.012300106,-0.035420533,-0.0414257,0.039618805,0.013396299,0.035692394,-0.055911634,-0.06694852,0.010491487,0.09661595,-0.06515317,-0.04797037,-0.028027575,-0.053541604,-0.029725082,-0.052644983,-0.0063928007,0.032663144,-0.114928335,-0.08235187,-0.014262793,-0.05530068,0.03430017,-0.059982084,-0.016132727,0.088362694,-0.01833545,-0.026069686,-0.033094328,-0.06622009,-0.031340953,-0.06277035,0.09336875,0.05217285,-0.07436423,0.06924151,-0.034289774,0.029742915,-0.056713242,0.0033936538,0.024592508,0.05272378,0.029188562,0.07866051,-0.042754587,-0.06859952,-0.010420317,-0.03537207,0.02321037,-0.041502528,-0.08642638,-0.025090462,0.012206528,-0.01683705,-0.0005953444,0.002207527,0.04103521,-0.014363981,0.036347784,0.06294622,0.065130174,-0.015771436,0.08526821,0.0066012065,0.0011138103,-0.027385319,0.031935904,0.07455819,-0.013514637,0.073084824,0.039625242,-0.08311019,-0.014148995,-0.051182307,0.037556566,0.06028821,0.00878618,0.04748578,-0.08799579,0.0023513876,-0.04302944,-0.07451382,0.061448164,-0.023256624,-0.038386304,0.054831643,-0.02921657,-0.0024394095,-0.058587298,0.08625479,-0.0055472567,0.05922098,-0.03913127,-0.043975726,-0.023788452,9.4125124e-33,0.012667484,-0.0041851383,-0.005581414,0.033081792,0.030444913,-0.038832936,-0.04263575,0.10009513,-0.03520121,-0.038997393,0.07193874,0.053621028,-0.068768926,0.07820245,0.05436395,-0.024811257,-0.077661894,0.03087525,-0.078881085,-0.06781528,-0.034297578,0.013549628,0.024701247,0.05327147,0.035533287,-0.03418069,-0.018001515,-0.025133125,0.060977608,0.014115043,0.007981601,-0.047283977,0.010986211,-0.0026024806,-0.027832754,0.032725945,-0.021899685,-0.02587927,0.008627897,-0.025376588,0.0047100033,0.06190396,-0.06910288,0.009857532,0.042275418,0.06590797,-0.043279532,0.006664995,0.04912623,0.007895787,-0.018053172,0.051039815,0.01009216,0.09962992,0.028443102,-0.019515557,-0.012519414,-0.0037491692,0.08797215,0.013441071,-0.032632712,0.11626833,-0.0450692,-0.018180294,0.01277856,0.056011807,0.0783518,5.4224223e-05,-0.0060840384,-0.004134414,-0.023270588,-0.04625841,-0.012996479,-0.03692436,-0.036902007,-0.0021966367,-0.10560295,-0.031976935,-0.053650405,-0.0015873298,-0.017852616,0.07376344,-0.04759233,-0.020407867,0.047574934,0.03704197,0.04539528,-0.050839122,-0.03113694,0.043736406,-0.04260558,0.01581626,0.07638658,0.018570242,-0.050468214,-8.735413000000001e-33,-0.10317473,-0.006357217,0.061569575,0.10147079,-0.04416252,-0.0074438103,-0.10309838,-0.03230649,0.09721456,0.069303155,0.03887219,-0.11055283,0.0057562473,0.007471319,-0.030039918,-0.12863703,0.06648436,-0.06570235,-0.013903512,0.04008632,0.012941818,0.049021315,-0.019863706,-0.022623178,-0.036297318,0.009876856,-0.06268329,0.025648195,0.0318169,-0.020592203,0.024747878,0.036403667,-0.033813566,-0.041858587,0.009440346,-0.026676869,0.01778064,0.012830092,-0.023096047,-0.03684258,0.039111957,0.027979357,-0.044123955,-0.004217256,-0.01962803,-0.10032388,-0.099428535,-0.018118434,-0.010433551,-0.009072859,0.0078462055,-0.03515111,0.0049111214,-0.13677014,-0.020589853,-0.01671782,0.03510249,-0.013988894,0.00868393,0.02875745,0.038959302,-0.038741194,-0.045398097,-0.025834657,0.034819752,0.014970639,0.016651068,0.10332017,-0.08054434,-0.022264982,0.038502384,0.09385798,-0.07855449,0.004889203,-0.07245647,0.10092723,-0.013923997,0.0033823333,0.010703169,-0.06297568,0.0051144026,0.049852654,-0.0039431,0.022103893,0.040938456,0.035452828,0.009301548,-0.059507743,-0.029659053,0.034264818,0.068759814,-0.027912717,-0.019628668,0.13569182,-0.002155576,-3.6828133e-08,-0.06726791,0.01996646,0.04552157,0.029700233,0.07548453,-0.032757416,0.040688805,0.098536484,-0.008036824,0.05612536,0.016826048,-0.07387186,-0.08137702,0.090305544,0.09062878,-0.061956175,0.0066741165,0.0008292741,-0.06808221,-0.1232348,0.047348805,0.050844423,0.07896978,-0.043635152,-0.035100576,-0.023741757,0.084562324,-0.067870736,-0.0071159527,0.015816994,-0.013606861,0.06720523,0.022543985,-0.04717657,0.078878835,-0.050314393,0.02450838,0.02402368,-0.05159085,0.066017345,-0.025831383,0.05936402,0.029094227,0.01208832,-0.0052518793,-0.011576018,-0.012327916,-0.04285389,-0.04519598,-0.012786611,-0.012906476,-0.01229378,0.08609906,0.011914874,0.089388244,-0.002440539,-0.052077312,0.021237317,-0.06352767,-0.0030994155,0.03917132,0.0035251772,0.061776962,0.086991854
